Cod_Loc,IdProvincia,IdDepartamento,Categoría,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,Teléfono,Mail,Web,Información adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,año_act
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ajdut Israel,Moldes 2449,,,11,47846719,patricia@adjut.com,www.adjut.com.ar,,-34.56040600,-58.46225300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Akadia,Paraguay 2078,,1121,11,49642230,,www.akadiaeditorial.com.ar,,-34.59861900,-58.39699700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Alarco, Ediciones",Av. Diaz Velez 3393,3º K,1405,11,48649141,,,,-34.60814100,-58.41460900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Albatros,Jer?nimo Salguero 2745,P.5? - 51 T.L.,1425,11,48072030,,www.albatros.com.ar,,-34.58003100,-58.40807500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Albrematica, Editorial",Tucuman 1440,,1050,11,43712806,,www.albrematica.com.ar,,-34.60169300,-58.38721900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alfagrama,Zapata 160,,1426,11,4772995,info@alfagrama.com.ar,https://alfagrama.com.ar,,-34.57492150,-58.43916350,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alfaomega Grupo Editor Argentino,Av. Córdoba 1215,Piso 10,1055,,,,,,-34.59901310,-58.38439240,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alianza,Fco.Acuña De Figueroa 352,,1180,11,48677027,,,,-34.60601700,-58.42208200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alienta Editorial / Booket / Del Bronce / Destino / Diana / EdicionesCeac / Emec? Editores / Esencia / Espasa-Calpe / Gesti?n 2000 / Lunwerg editores / Mart?nez Roca / Minotauro / PAFP / Planeta /Planeta Lector / Seix Barral / Temas de Hoy / Timunmas / Zenith,Independencia 1668,,,11,41249100?,info@eplaneta.com.ar,www.editorialplaneta.com.ar,,-34.61814000,-58.38988700,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alma Lepik,Quito 4231,,,11,49811952,,www.almalepik.com,,-34.61703000,-58.42633500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Alsina, Libreria Y Editorial",Ayacucho 1852,,1112,11,43732942,,www.lealsina.com.ar,,-34.58873460,-58.39061440,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Amauta Argentina Srl,Roosevelt 4550,,1431,11,45453214,,,,-34.56993000,-58.48126300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,America Libros,Lavalle 900,10? C,1047,11,43228100,,,,-34.60252440,-58.37944740,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ami Books,Av. Federico Lacroze 3194,,,11,21095163,administracion@amibooks.com.ar,https://amibooks.com.ar/,,-34.57795570,-58.44913230,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Amorrortu,Paraguay 1225,7?,1057,11,48165812,,,,-34.59811900,-58.38445600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Anejo,Lavalle 715,5?,1047,11,43221199,,,,-34.60221410,-58.37693830,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Antidoto,Chile 1362,,1098,11,43812718,,,,-34.61668200,-58.38533800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Antropofagia,Libertad 1358,Piso:4 Dpto:H,,11,46871983,americapuan@hotmail.com,www.eantropofagia.com.ar,,-34.59176800,-58.38434300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argenta Sarlep,Corrientes 1250,"Piso 3, F",,11,43816100,,www.editorialargenta.com.ar,,-34.60387900,-58.38439900,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argentores,Pacheco de Melo 1820,,,11,43735061,madiani@argentores.org.ar,,,-34.59252000,-58.39305700,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Argonauta, Editorial",Pe?a 2432,7?,1125,11,48038914,,,,-34.58960100,-58.39907400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ariel / Crítica / Ediciones Península / Oniro / Paidós,Av. Independencia 1668,,,11,41429100,csenften@eplaneta.com.ar,www.paidosargentina.com.ar,,-34.61817210,-58.38979300,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ariza Julia,Tacuari 628,,1071,11,43428365,,,,-34.61550900,-58.37882980,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arte A Babor,Florida 1065,11 G,1005,11,41262971,,,,-34.59632230,-58.37616030,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arterapia / Artes de la Patagonia / Chicas x Chicas / EDG / El Gato de Hojalata / Guadal / Guadal Gourmet / La central / La letra del gato / Neuronas en acci?n / X Guadal?,Humboldt 1550,,,11,60092548,info@editorialguadal.com.ar,www.editorialguadal.com.ar,,-34.58586370,-58.43686560,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,As. Escuela Cientifica Basilio,Av. Rivadavia 4260,7º,1205,11,49814646,,,,-34.61351900,-58.42562500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,As.A.G.A.,Hipolito Yrigoyen 1284,3? 5,1086,11,43810555,,,,-34.60985600,-58.38457700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asoc. Budista - Ibps Argentina,Av. Cramer 1733,,1426,11,47869969,,,,-34.56862800,-58.45792400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asoc. Civil Estudio De Falun Dafa,Mexico 3144,Pb 11,1223,11,49313378,,,,-34.61893680,-58.41005900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Astrea, Editorial",Lavalle 1208,,1048,11,43821880,,,,-34.60264600,-58.38387200,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Atlante,Junin 827,,1113,11,49616506,,,,-34.59941300,-58.39720200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Atuel, Editorial",Julian Alvarez 813,,1414,11,20649005,,www.editorialatuel.com.ar,,-34.59789800,-58.43174000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Aurelia Rivera,Av. Belgrano 1580,Piso 4,,11,53531265,,,,-34.62264000,-58.49722500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Autoria Consultora,Riglos 108,2? A,1405,11,156224805,,,,-34.61978970,-58.43717290,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,A-Z Editora SA?,Montenegro 1335,,,11,4552505,,www.az.com.ar,,-34.58916520,-58.46627950,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Balletin Dance,Adolfo Alsina 943,4º Of.410,1088,11,4331400,,balletindance.com,,-34.61062121,-58.37986171,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Barry, Editorial",Talcahuano 638,Pb H,1013,11,4383745,,,,-34.60113970,-58.38553820,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bartolome Gerardo Miguel,Matienzo 1566,15 A,1426,11,66715890,,,,-34.56691190,-58.43277060,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Beeme,Antezana 212,,,11,48544200,,http://www.editorialbeeme.com/,,-34.60445640,-58.44386380,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Betina,Montiel 249,,,,,,www.editorialbetina.com.ar,,-34.64225600,-58.52625200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Biblos, Editorial",Pje. Jos? M.Giuffra 318,,1064,11,43610522,,www.editorialbiblos.com,,-34.61783900,-58.37045400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bienes Raices Ediciones,Roosevelt 2445,3? A,1428,11,47841461,,,,-34.55784900,-58.46101300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Biribetto, Editorial",French 2986,5º Piso,1425,11,48251058,,,,-34.58731800,-58.40530700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Blatt & Rios,Jean Jaures 55,1 B,1215,11,20671890,,,,-34.60971620,-58.41026450,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Bonsai, Editorial",Av. Elcano 3316,2º B,1426,11,1533579842,,www.librosenminiatura.com.ar,,-34.57452240,-58.45965440,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bonum,Av. Corrientes 6687,,1427,11,45541414,,,,-34.58787400,-58.45228800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bonvivant Editions,Av. Las Heras 3766,3º B,1425,11,48033569,,www. bonvivanteditions.com,,-34.58190100,-58.41216700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Book4Pocket / Ediciones Urano / Empresa Activa / Indicios / Kepler / Puck / Sombras / Terapias Verdes / Titania / Umbriel / Uranito Editores / Vintage /,Paseo Col?n 221,Piso 6,,11,43311920?,fgorostiaga@edicionesurano.com,www.edicionesurano.com.ar,,-34.61023010,-58.36965150,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Botella al Mar,Luis Maria Agote 2280,Piso 7,,11,48038246,edicionesbotellaalmar@yahoo.com.ar,,,-34.60352300,-58.38159300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Boutique de Ideas / ¡Achís! / Fuentes de la historia argentina,Gral. Urquiza 20,,,11,20068947,info@lecturacolaborativa.com,https://lecturacolaborativa.com/,,-34.61065740,-58.41015100,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Breitfeld Alfredo,Av. Santa Fe 1203,3º Piso,1059,11,52352675,,,,-34.59546980,-58.38446450,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Brihet e Hijos SA,Agustín Magaldi 1448,,,11,43013601,,www.mykiosco.com,,-34.65065560,-58.39220170,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Buena Prensa,Ayacucho 236,Pb A,1025,11,49533764,,www.buenaprensa.org,,-34.60663900,-58.39508800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,C.C.C. Editorial Educando,Av. Figueroa Alcorta 7350,,1428,11,47889570,,,,-34.54740280,-58.44671860,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,C?spide Libros,Suipacha 764,,,11,41265858,susanaf@cuspide.com,www.cuspide.com,,-34.59949190,-58.37977500,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cactus,Corrientes 3286,,,11,63799833,editorialcactus@yahoo.com.ar,,,-34.58729500,-58.46367100,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Caja Negra Editora,Av. Hipolito Yrigoyen 4220,,1212,11,49583016,,,,-34.61497760,-58.42624100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Calibroscopio,Espinosa 1581,,1416,11,20615337,,,,-34.60368440,-58.38155910,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Camino al Corazón,Fray J. Santa María de Oro 2760,,,11,4778249,publicaciones@caminoalcorazon.com,https://www.caminoalcorazon.com/,,-34.57644500,-58.42186200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Capin, Editorial",Paraguay 1535,,1061,11,48721329,,,,-34.59838900,-58.38874600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Carlos Lungarini,Per? 359,11? Of. 1067,1067,11,43430880,,,,-34.61210730,-58.37482530,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Carpetas De Derecho S.A.,Lavalle 1290,"1?piso Of.""112""",1048,11,4382406,,,,-34.60204100,-58.38504800,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Casassa Y Lorenzo Libreros Sa,Av. Alvarez Jonte 4461/65,,1407,11,45014848,,,,-34.61504440,-58.49680700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Castellano Libros,Nazca 4817,,1419,11,43736169,,,,-34.58517870,-58.50306920,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Castinver Sa,Av. Corrientes 415,8º,1043,,,,,,-34.60305060,-58.37271470,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Catapulta,Donado 4694 / 98,,1430,11,45472780,,www.catapulta.net,,-34.54974500,-58.49239000,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cathedra Juridica,Lavalle 1280,,1048,11,43824780,,,,-34.60292680,-58.38485010,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Celtia,Maure 1653,,1426,11,47710085,,www.gedisa.com,,-34.56627500,-58.43561500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cengage Learning Argentina,Santos Dumont 3429,7? C,,11,45820601,mariela.costantino@cengage.com,www.cengage.com,,-34.58231450,-58.44743440,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro de Publicaciones Educativas y Material Didáctico - NOVEDUC,Av. Corrientes 4345,,1195,11,52782200,,https://www.noveduc.com,,-34.60254600,-58.42631100,localización precisa,CAL,2019
